Serial No.,Date,Time,Device Name,battery,raw_data,water_flow_in_cubic_meter,water_flow_in_litre
44,23/12/2024,05:51:34,SOC Outlet-02,100,3534.7,3534.7,3.5347e+06
45,22/12/2024,23:51:33,SOC Outlet-02,100,3534.7,3534.7,3.5347e+06
46,22/12/2024,23:48:17,SOC Outlet-02,100,3534.7,3534.7,3.5347e+06
47,22/12/2024,17:51:33,SOC Outlet-02,100,3534.5,3534.5,3.5345e+06
48,22/12/2024,11:51:33,SOC Outlet-02,100,3534.1,3534.1,3.5341e+06
49,22/12/2024,05:51:32,SOC Outlet-02,100,3533.8,3533.8,3.5338e+06
50,21/12/2024,23:51:32,SOC Outlet-02,100,3533.8,3533.8,3.5338e+06
51,21/12/2024,23:48:16,SOC Outlet-02,100,3533.8,3533.8,3.5338e+06
52,21/12/2024,17:51:32,SOC Outlet-02,100,3533.8,3533.8,3.5338e+06
53,21/12/2024,05:51:31,SOC Outlet-02,100,3532.2,3532.2,3.5322e+06
54,20/12/2024,23:51:31,SOC Outlet-02,100,3532.2,3532.2,3.5322e+06
55,20/12/2024,23:48:15,SOC Outlet-02,100,3532.2,3532.2,3.5322e+06
56,20/12/2024,17:51:31,SOC Outlet-02,100,3532.2,3532.2,3.5322e+06
57,20/12/2024,11:51:30,SOC Outlet-02,100,3530,3530,3.53e+06
58,20/12/2024,05:51:30,SOC Outlet-02,100,3528.6,3528.6,3.5286e+06
59,19/12/2024,23:51:30,SOC Outlet-02,100,3528.6,3528.6,3.5286e+06
60,19/12/2024,23:48:14,SOC Outlet-02,100,3528.6,3528.6,3.5286e+06
61,19/12/2024,17:51:30,SOC Outlet-02,100,3528.6,3528.6,3.5286e+06
62,19/12/2024,11:51:29,SOC Outlet-02,100,3526.3,3526.3,3.5263e+06
63,19/12/2024,05:51:29,SOC Outlet-02,100,3525.2,3525.2,3.5252e+06
64,18/12/2024,23:51:29,SOC Outlet-02,100,3525.2,3525.2,3.5252e+06
65,18/12/2024,23:48:13,SOC Outlet-02,100,3525.2,3525.2,3.5252e+06
66,18/12/2024,17:51:29,SOC Outlet-02,100,3525.2,3525.2,3.5252e+06
67,18/12/2024,11:51:28,SOC Outlet-02,100,3523.1,3523.1,3.5231e+06
68,18/12/2024,05:51:29,SOC Outlet-02,100,3521.2,3521.2,3.5212e+06
69,17/12/2024,23:51:28,SOC Outlet-02,100,3519.9,3519.9,3.5199e+06
70,17/12/2024,23:48:12,SOC Outlet-02,100,3519.9,3519.9,3.5199e+06
71,17/12/2024,17:51:28,SOC Outlet-02,100,3518.7,3518.7,3.5187e+06
72,17/12/2024,11:51:27,SOC Outlet-02,100,3515.9,3515.9,3.5159e+06
73,17/12/2024,05:51:28,SOC Outlet-02,100,3514.5,3514.5,3.5145e+06
74,16/12/2024,23:51:27,SOC Outlet-02,100,3514.5,3514.5,3.5145e+06
75,16/12/2024,23:48:11,SOC Outlet-02,100,3514.5,3514.5,3.5145e+06
76,16/12/2024,17:51:27,SOC Outlet-02,100,3514.5,3514.5,3.5145e+06
77,16/12/2024,11:51:27,SOC Outlet-02,100,3511.8,3511.8,3.5118e+06
78,16/12/2024,05:51:26,SOC Outlet-02,100,3511.2,3511.2,3.5112e+06
79,15/12/2024,23:51:26,SOC Outlet-02,100,3511.2,3511.2,3.5112e+06
80,15/12/2024,23:48:10,SOC Outlet-02,100,3511.2,3511.2,3.5112e+06
81,15/12/2024,17:51:26,SOC Outlet-02,100,3511.2,3511.2,3.5112e+06
82,15/12/2024,11:51:26,SOC Outlet-02,100,3508.5,3508.5,3.5085e+06
83,15/12/2024,05:51:25,SOC Outlet-02,100,3505.5,3505.5,3.5055e+06
84,14/12/2024,23:51:25,SOC Outlet-02,100,3502.9,3502.9,3.5029e+06
85,14/12/2024,23:48:09,SOC Outlet-02,100,3502.9,3502.9,3.5029e+06
86,14/12/2024,17:51:25,SOC Outlet-02,100,3500.2,3500.2,3.5002e+06
87,14/12/2024,11:51:25,SOC Outlet-02,100,3496.3,3496.3,3.4963e+06
88,14/12/2024,05:51:24,SOC Outlet-02,100,3496.1,3496.1,3.4961e+06
89,13/12/2024,23:51:24,SOC Outlet-02,100,3496.1,3496.1,3.4961e+06
90,13/12/2024,23:48:08,SOC Outlet-02,100,3496.1,3496.1,3.4961e+06
91,13/12/2024,17:51:24,SOC Outlet-02,100,3496.1,3496.1,3.4961e+06
92,13/12/2024,11:51:24,SOC Outlet-02,100,3495.7,3495.7,3.4957e+06
93,13/12/2024,05:51:24,SOC Outlet-02,100,3494.5,3494.5,3.4945e+06
94,12/12/2024,23:51:23,SOC Outlet-02,100,3493.3,3493.3,3.4933e+06
95,12/12/2024,23:48:08,SOC Outlet-02,100,3493.3,3493.3,3.4933e+06
96,12/12/2024,17:51:22,SOC Outlet-02,100,3492.1,3492.1,3.4921e+06
97,12/12/2024,11:51:23,SOC Outlet-02,100,3489.3,3489.3,3.4893e+06
98,12/12/2024,05:51:22,SOC Outlet-02,100,3487.4,3487.4,3.4874e+06
99,11/12/2024,23:51:23,SOC Outlet-02,100,3485.4,3485.4,3.4854e+06
100,11/12/2024,23:48:07,SOC Outlet-02,100,3485.4,3485.4,3.4854e+06
101,11/12/2024,17:51:22,SOC Outlet-02,100,3483.2,3483.2,3.4832e+06
102,11/12/2024,11:51:22,SOC Outlet-02,100,3480.1,3480.1,3.4801e+06
103,11/12/2024,05:51:22,SOC Outlet-02,100,3477.6,3477.6,3.4776e+06
104,10/12/2024,23:51:22,SOC Outlet-02,100,3476.5,3476.5,3.4765e+06
105,10/12/2024,23:48:06,SOC Outlet-02,100,3476.5,3476.5,3.4765e+06
106,10/12/2024,17:51:22,SOC Outlet-02,100,3475.4,3475.4,3.4754e+06
107,10/12/2024,11:51:21,SOC Outlet-02,100,3472.1,3472.1,3.4721e+06
108,10/12/2024,05:51:21,SOC Outlet-02,100,3469.1,3469.1,3.4691e+06
109,09/12/2024,23:51:21,SOC Outlet-02,100,3467.4,3467.4,3.4674e+06
110,09/12/2024,23:48:05,SOC Outlet-02,100,3467.4,3467.4,3.4674e+06
111,09/12/2024,17:51:41,SOC Outlet-02,100,3465.6,3465.6,3.4656e+06
112,09/12/2024,17:51:21,SOC Outlet-02,100,3465.6,3465.6,3.4656e+06
113,09/12/2024,05:51:30,SOC Outlet-02,100,3458.8,3458.8,3.4588e+06
114,08/12/2024,23:51:19,SOC Outlet-02,100,3456,3456,3.456e+06
115,08/12/2024,23:48:04,SOC Outlet-02,100,3455.9,3455.9,3.4559e+06
116,08/12/2024,17:51:19,SOC Outlet-02,100,3453.1,3453.1,3.4531e+06
117,08/12/2024,11:51:19,SOC Outlet-02,100,3449.1,3449.1,3.4491e+06
118,08/12/2024,05:51:19,SOC Outlet-02,100,3445.5,3445.5,3.4455e+06
119,07/12/2024,23:51:19,SOC Outlet-02,100,3442.6,3442.6,3.4426e+06
120,07/12/2024,23:48:13,SOC Outlet-02,100,3442.6,3442.6,3.4426e+06
121,07/12/2024,17:51:19,SOC Outlet-02,100,3439.7,3439.7,3.4397e+06
122,07/12/2024,11:51:18,SOC Outlet-02,100,3435,3435,3.435e+06
123,07/12/2024,05:51:18,SOC Outlet-02,100,3431.7,3431.7,3.4317e+06
124,06/12/2024,23:51:17,SOC Outlet-02,100,3428.7,3428.7,3.4287e+06
125,06/12/2024,23:48:02,SOC Outlet-02,100,3428.6,3428.6,3.4286e+06
126,06/12/2024,11:51:17,SOC Outlet-02,100,3420.9,3420.9,3.4209e+06
127,06/12/2024,05:51:16,SOC Outlet-02,100,3418.2,3418.2,3.4182e+06
128,05/12/2024,23:51:16,SOC Outlet-02,100,3418.2,3418.2,3.4182e+06
129,05/12/2024,23:48:00,SOC Outlet-02,100,3418.2,3418.2,3.4182e+06
130,05/12/2024,17:51:16,SOC Outlet-02,100,3418.2,3418.2,3.4182e+06
131,05/12/2024,11:51:15,SOC Outlet-02,100,3417.5,3417.5,3.4175e+06
132,05/12/2024,05:51:15,SOC Outlet-02,100,3416.9,3416.9,3.4169e+06
133,04/12/2024,23:51:15,SOC Outlet-02,100,3415.6,3415.6,3.4156e+06
134,04/12/2024,23:47:59,SOC Outlet-02,100,3415.6,3415.6,3.4156e+06
135,04/12/2024,17:51:14,SOC Outlet-02,100,3414.2,3414.2,3.4142e+06
136,04/12/2024,11:51:14,SOC Outlet-02,100,3411.2,3411.2,3.4112e+06
137,04/12/2024,05:51:14,SOC Outlet-02,100,3408.3,3408.3,3.4083e+06
138,03/12/2024,23:51:14,SOC Outlet-02,100,3407.3,3407.3,3.4073e+06
139,03/12/2024,23:47:58,SOC Outlet-02,100,3407.3,3407.3,3.4073e+06
140,03/12/2024,17:51:13,SOC Outlet-02,100,3406.3,3406.3,3.4063e+06
141,03/12/2024,11:51:13,SOC Outlet-02,100,3401.8,3401.8,3.4018e+06
142,03/12/2024,05:51:13,SOC Outlet-02,100,3399,3399,3.399e+06
143,02/12/2024,23:51:13,SOC Outlet-02,100,3399,3399,3.399e+06
144,02/12/2024,23:47:57,SOC Outlet-02,100,3399,3399,3.399e+06
145,02/12/2024,17:51:12,SOC Outlet-02,100,3399,3399,3.399e+06
146,02/12/2024,05:51:12,SOC Outlet-02,100,3393.6,3393.6,3.3936e+06
147,01/12/2024,23:51:12,SOC Outlet-02,100,3392.8,3392.8,3.3928e+06
148,01/12/2024,23:47:56,SOC Outlet-02,100,3392.8,3392.8,3.3928e+06
149,01/12/2024,17:51:11,SOC Outlet-02,100,3392,3392,3.392e+06
150,01/12/2024,11:51:09,SOC Outlet-02,100,3387.7,3387.7,3.3877e+06
151,01/12/2024,05:51:11,SOC Outlet-02,100,3387.5,3387.5,3.3875e+06
152,30/11/2024,23:51:11,SOC Outlet-02,100,3387.5,3387.5,3.3875e+06
153,30/11/2024,23:47:55,SOC Outlet-02,100,3387.5,3387.5,3.3875e+06
154,30/11/2024,17:51:10,SOC Outlet-02,100,3387.5,3387.5,3.3875e+06
155,30/11/2024,11:51:10,SOC Outlet-02,100,3386.5,3386.5,3.3865e+06
156,30/11/2024,05:51:10,SOC Outlet-02,100,3386.2,3386.2,3.3862e+06
157,29/11/2024,23:51:10,SOC Outlet-02,100,3386.2,3386.2,3.3862e+06
158,29/11/2024,23:47:54,SOC Outlet-02,100,3386.2,3386.2,3.3862e+06
159,29/11/2024,17:51:10,SOC Outlet-02,100,3386.2,3386.2,3.3862e+06
160,29/11/2024,11:51:09,SOC Outlet-02,100,3384.8,3384.8,3.3848e+06
161,29/11/2024,05:51:09,SOC Outlet-02,100,3382.4,3382.4,3.3824e+06
162,28/11/2024,23:51:09,SOC Outlet-02,100,3381.6,3381.6,3.3816e+06
163,28/11/2024,17:51:19,SOC Outlet-02,100,3380.6,3380.6,3.3806e+06
164,28/11/2024,17:51:09,SOC Outlet-02,100,3380.6,3380.6,3.3806e+06
165,28/11/2024,11:51:28,SOC Outlet-02,100,3377.5,3377.5,3.3775e+06
166,28/11/2024,05:51:08,SOC Outlet-02,100,3375.3,3375.3,3.3753e+06
167,27/11/2024,23:51:08,SOC Outlet-02,100,3375.3,3375.3,3.3753e+06
168,27/11/2024,23:47:53,SOC Outlet-02,100,3375.3,3375.3,3.3753e+06
169,27/11/2024,17:51:08,SOC Outlet-02,100,3375.3,3375.3,3.3753e+06
170,27/11/2024,11:51:08,SOC Outlet-02,100,3373.9,3373.9,3.3739e+06
171,27/11/2024,05:51:08,SOC Outlet-02,100,3372.5,3372.5,3.3725e+06
172,26/11/2024,23:51:07,SOC Outlet-02,100,3372.5,3372.5,3.3725e+06
173,26/11/2024,23:47:52,SOC Outlet-02,100,3372.5,3372.5,3.3725e+06
174,26/11/2024,17:51:07,SOC Outlet-02,100,3372.5,3372.5,3.3725e+06
175,26/11/2024,11:51:07,SOC Outlet-02,100,3371.1,3371.1,3.3711e+06
176,26/11/2024,05:51:09,SOC Outlet-02,100,3370.1,3370.1,3.3701e+06
177,25/11/2024,23:47:53,SOC Outlet-02,100,3370.1,3370.1,3.3701e+06
178,25/11/2024,17:51:08,SOC Outlet-02,100,3370.1,3370.1,3.3701e+06
179,25/11/2024,11:51:07,SOC Outlet-02,100,3367.6,3367.6,3.3676e+06
180,25/11/2024,05:51:07,SOC Outlet-02,100,3365.7,3365.7,3.3657e+06
181,24/11/2024,23:51:06,SOC Outlet-02,100,3364.4,3364.4,3.3644e+06
182,24/11/2024,23:47:51,SOC Outlet-02,100,3364.4,3364.4,3.3644e+06
183,24/11/2024,17:51:16,SOC Outlet-02,100,3363.5,3363.5,3.3635e+06
184,24/11/2024,11:51:26,SOC Outlet-02,100,3362.2,3362.2,3.3622e+06
185,24/11/2024,05:51:25,SOC Outlet-02,100,3361.9,3361.9,3.3619e+06
186,23/11/2024,23:51:25,SOC Outlet-02,100,3361.9,3361.9,3.3619e+06
187,23/11/2024,23:48:09,SOC Outlet-02,100,3361.9,3361.9,3.3619e+06
188,23/11/2024,17:51:24,SOC Outlet-02,100,3361.9,3361.9,3.3619e+06
189,23/11/2024,11:51:24,SOC Outlet-02,100,3359.4,3359.4,3.3594e+06
190,23/11/2024,05:51:23,SOC Outlet-02,100,3358.1,3358.1,3.3581e+06
191,22/11/2024,23:51:23,SOC Outlet-02,100,3358.1,3358.1,3.3581e+06
192,22/11/2024,23:48:07,SOC Outlet-02,100,3358.1,3358.1,3.3581e+06
193,22/11/2024,17:51:22,SOC Outlet-02,100,3358.1,3358.1,3.3581e+06
194,22/11/2024,11:51:21,SOC Outlet-02,100,3355,3355,3.355e+06
195,22/11/2024,05:51:21,SOC Outlet-02,100,3352.8,3352.8,3.3528e+06
196,21/11/2024,23:51:20,SOC Outlet-02,100,3352,3352,3.352e+06
197,21/11/2024,23:48:04,SOC Outlet-02,100,3352,3352,3.352e+06
198,21/11/2024,17:51:19,SOC Outlet-02,100,3351.1,3351.1,3.3511e+06
199,21/11/2024,11:51:19,SOC Outlet-02,100,3347.8,3347.8,3.3478e+06
200,21/11/2024,05:51:18,SOC Outlet-02,100,3345.6,3345.6,3.3456e+06
201,20/11/2024,23:51:18,SOC Outlet-02,100,3344.8,3344.8,3.3448e+06
202,20/11/2024,23:48:02,SOC Outlet-02,100,3344.8,3344.8,3.3448e+06
203,20/11/2024,17:51:17,SOC Outlet-02,100,3344,3344,3.344e+06
204,20/11/2024,11:51:17,SOC Outlet-02,100,3340.3,3340.3,3.3403e+06
205,20/11/2024,05:51:16,SOC Outlet-02,100,3337.3,3337.3,3.3373e+06
206,19/11/2024,23:51:16,SOC Outlet-02,100,3336.5,3336.5,3.3365e+06
207,19/11/2024,23:48:00,SOC Outlet-02,100,3336.5,3336.5,3.3365e+06
208,19/11/2024,17:51:25,SOC Outlet-02,100,3335.6,3335.6,3.3356e+06
209,19/11/2024,11:51:14,SOC Outlet-02,100,3331.9,3331.9,3.3319e+06
210,19/11/2024,05:51:14,SOC Outlet-02,100,3329.2,3329.2,3.3292e+06
211,18/11/2024,23:51:13,SOC Outlet-02,100,3329.2,3329.2,3.3292e+06
212,18/11/2024,23:47:58,SOC Outlet-02,100,3329.2,3329.2,3.3292e+06
213,18/11/2024,17:51:13,SOC Outlet-02,100,3329.2,3329.2,3.3292e+06
214,18/11/2024,11:51:12,SOC Outlet-02,100,3326.5,3326.5,3.3265e+06
215,18/11/2024,05:51:12,SOC Outlet-02,100,3325.2,3325.2,3.3252e+06
216,17/11/2024,23:51:11,SOC Outlet-02,100,3325.2,3325.2,3.3252e+06
217,17/11/2024,23:47:56,SOC Outlet-02,100,3325.2,3325.2,3.3252e+06
218,17/11/2024,17:51:11,SOC Outlet-02,100,3325.2,3325.2,3.3252e+06
219,17/11/2024,11:51:10,SOC Outlet-02,100,3324,3324,3.324e+06
220,17/11/2024,05:51:09,SOC Outlet-02,100,3323.4,3323.4,3.3234e+06
221,16/11/2024,23:51:09,SOC Outlet-02,100,3323.4,3323.4,3.3234e+06
222,16/11/2024,23:47:53,SOC Outlet-02,100,3323.4,3323.4,3.3234e+06
223,16/11/2024,17:51:08,SOC Outlet-02,100,3323.4,3323.4,3.3234e+06
224,16/11/2024,11:51:18,SOC Outlet-02,100,3322.4,3322.4,3.3224e+06
225,16/11/2024,05:51:07,SOC Outlet-02,100,3320,3320,3.32e+06
226,15/11/2024,23:51:07,SOC Outlet-02,100,3320,3320,3.32e+06
227,15/11/2024,23:47:51,SOC Outlet-02,100,3320,3320,3.32e+06
228,15/11/2024,17:51:06,SOC Outlet-02,100,3319.9,3319.9,3.3199e+06
229,15/11/2024,11:51:06,SOC Outlet-02,100,3317.3,3317.3,3.3173e+06
230,15/11/2024,05:51:05,SOC Outlet-02,100,3314.2,3314.2,3.3142e+06
231,14/11/2024,23:51:15,SOC Outlet-02,100,3312.4,3312.4,3.3124e+06
232,14/11/2024,23:47:49,SOC Outlet-02,100,3312.4,3312.4,3.3124e+06
233,14/11/2024,17:51:04,SOC Outlet-02,100,3310.6,3310.6,3.3106e+06
234,14/11/2024,11:51:03,SOC Outlet-02,100,3307,3307,3.307e+06
235,14/11/2024,05:51:03,SOC Outlet-02,100,3304.2,3304.2,3.3042e+06
236,13/11/2024,23:51:12,SOC Outlet-02,100,3303.2,3303.2,3.3032e+06
237,13/11/2024,23:47:47,SOC Outlet-02,100,3303.2,3303.2,3.3032e+06
238,13/11/2024,17:51:02,SOC Outlet-02,100,3302.3,3302.3,3.3023e+06
239,13/11/2024,11:51:11,SOC Outlet-02,100,3295.5,3295.5,3.2955e+06
240,13/11/2024,05:51:01,SOC Outlet-02,100,3292.6,3292.6,3.2926e+06
241,12/11/2024,23:51:00,SOC Outlet-02,100,3291.7,3291.7,3.2917e+06
242,12/11/2024,23:47:44,SOC Outlet-02,100,3291.7,3291.7,3.2917e+06
243,12/11/2024,17:50:59,SOC Outlet-02,100,3290.7,3290.7,3.2907e+06
244,12/11/2024,11:50:59,SOC Outlet-02,100,3286.6,3286.6,3.2866e+06
245,12/11/2024,05:50:58,SOC Outlet-02,100,3284.6,3284.6,3.2846e+06
246,11/11/2024,23:50:58,SOC Outlet-02,100,3284.6,3284.6,3.2846e+06
247,11/11/2024,23:47:42,SOC Outlet-02,100,3284.6,3284.6,3.2846e+06
248,11/11/2024,17:50:57,SOC Outlet-02,100,3284.5,3284.5,3.2845e+06
249,11/11/2024,11:50:56,SOC Outlet-02,100,3280,3280,3.28e+06
250,11/11/2024,05:50:55,SOC Outlet-02,100,3276.9,3276.9,3.2769e+06
251,10/11/2024,23:50:55,SOC Outlet-02,100,3276,3276,3.276e+06
252,10/11/2024,23:47:39,SOC Outlet-02,100,3276,3276,3.276e+06
253,10/11/2024,17:50:54,SOC Outlet-02,100,3275.1,3275.1,3.2751e+06
254,10/11/2024,11:50:53,SOC Outlet-02,100,3271.9,3271.9,3.2719e+06
255,10/11/2024,05:50:53,SOC Outlet-02,100,3271.7,3271.7,3.2717e+06
256,09/11/2024,23:50:52,SOC Outlet-02,100,3271.7,3271.7,3.2717e+06
257,09/11/2024,23:47:36,SOC Outlet-02,100,3271.7,3271.7,3.2717e+06
258,09/11/2024,17:50:51,SOC Outlet-02,100,3271.6,3271.6,3.2716e+06
259,09/11/2024,11:50:52,SOC Outlet-02,100,3267,3267,3.267e+06
260,09/11/2024,05:50:52,SOC Outlet-02,100,3263.1,3263.1,3.2631e+06
261,08/11/2024,23:50:51,SOC Outlet-02,100,3262.1,3262.1,3.2621e+06
262,08/11/2024,23:47:35,SOC Outlet-02,100,3262.1,3262.1,3.2621e+06
263,08/11/2024,17:50:50,SOC Outlet-02,100,3261.1,3261.1,3.2611e+06
264,08/11/2024,11:50:50,SOC Outlet-02,100,3257.1,3257.1,3.2571e+06
265,08/11/2024,05:50:51,SOC Outlet-02,100,3253.9,3253.9,3.2539e+06
266,07/11/2024,23:50:50,SOC Outlet-02,100,3252.9,3252.9,3.2529e+06
267,07/11/2024,23:47:35,SOC Outlet-02,100,3252.9,3252.9,3.2529e+06
268,07/11/2024,17:50:50,SOC Outlet-02,100,3251.8,3251.8,3.2518e+06
269,07/11/2024,11:50:49,SOC Outlet-02,100,3247.6,3247.6,3.2476e+06
270,07/11/2024,05:50:49,SOC Outlet-02,100,3244.5,3244.5,3.2445e+06
271,06/11/2024,23:50:49,SOC Outlet-02,100,3243.6,3243.6,3.2436e+06
272,06/11/2024,23:47:33,SOC Outlet-02,100,3243.6,3243.6,3.2436e+06
273,06/11/2024,17:50:48,SOC Outlet-02,100,3242.6,3242.6,3.2426e+06
274,06/11/2024,11:50:58,SOC Outlet-02,100,3239.4,3239.4,3.2394e+06
275,06/11/2024,05:50:57,SOC Outlet-02,100,3236.3,3236.3,3.2363e+06
276,05/11/2024,23:50:57,SOC Outlet-02,100,3235.3,3235.3,3.2353e+06
277,05/11/2024,23:47:41,SOC Outlet-02,100,3235.3,3235.3,3.2353e+06
278,05/11/2024,17:50:56,SOC Outlet-02,100,3234.3,3234.3,3.2343e+06
279,05/11/2024,11:50:56,SOC Outlet-02,100,3230.8,3230.8,3.2308e+06
280,04/11/2024,11:51:14,SOC Outlet-02,100,3225,3225,3.225e+06
281,03/11/2024,11:50:52,SOC Outlet-02,100,3221,3221,3.221e+06
282,30/10/2024,17:50:45,SOC Outlet-02,100,3219.5,3219.5,3.2195e+06
283,30/10/2024,11:50:44,SOC Outlet-02,100,3219.3,3219.3,3.2193e+06
284,30/10/2024,05:50:44,SOC Outlet-02,100,3218,3218,3.218e+06
285,29/10/2024,23:50:43,SOC Outlet-02,100,3216.4,3216.4,3.2164e+06
286,29/10/2024,23:47:28,SOC Outlet-02,100,3216.4,3216.4,3.2164e+06
287,29/10/2024,17:50:43,SOC Outlet-02,100,3214.8,3214.8,3.2148e+06
288,29/10/2024,11:50:42,SOC Outlet-02,100,3209.2,3209.2,3.2092e+06
289,29/10/2024,05:50:41,SOC Outlet-02,100,3205.7,3205.7,3.2057e+06
290,28/10/2024,23:50:41,SOC Outlet-02,100,3204.8,3204.8,3.2048e+06
291,28/10/2024,23:47:35,SOC Outlet-02,100,3204.8,3204.8,3.2048e+06
292,28/10/2024,17:50:41,SOC Outlet-02,100,3204,3204,3.204e+06
293,28/10/2024,11:50:40,SOC Outlet-02,100,3197,3197,3.197e+06
294,28/10/2024,05:50:49,SOC Outlet-02,100,3193.3,3193.3,3.1933e+06
295,26/10/2024,11:50:45,SOC Outlet-02,100,3186.3,3186.3,3.1863e+06
296,25/10/2024,11:50:33,SOC Outlet-02,100,3173.6,3173.6,3.1736e+06
297,25/10/2024,05:50:33,SOC Outlet-02,100,3169.2,3169.2,3.1692e+06
298,24/10/2024,23:50:32,SOC Outlet-02,100,3167.4,3167.4,3.1674e+06
299,24/10/2024,23:47:17,SOC Outlet-02,100,3167.4,3167.4,3.1674e+06
300,24/10/2024,17:50:32,SOC Outlet-02,100,3165.4,3165.4,3.1654e+06
301,24/10/2024,11:50:31,SOC Outlet-02,100,3158.6,3158.6,3.1586e+06
302,24/10/2024,05:50:31,SOC Outlet-02,100,3155.3,3155.3,3.1553e+06
303,23/10/2024,23:50:30,SOC Outlet-02,100,3154.5,3154.5,3.1545e+06
304,23/10/2024,23:47:15,SOC Outlet-02,100,3154.4,3154.4,3.1544e+06
305,23/10/2024,17:50:30,SOC Outlet-02,100,3153.5,3153.5,3.1535e+06
306,23/10/2024,11:50:29,SOC Outlet-02,100,3148.2,3148.2,3.1482e+06
307,23/10/2024,05:50:29,SOC Outlet-02,100,3143.8,3143.8,3.1438e+06
308,22/10/2024,23:50:28,SOC Outlet-02,100,3141.7,3141.7,3.1417e+06
309,22/10/2024,23:47:13,SOC Outlet-02,100,3141.7,3141.7,3.1417e+06
310,22/10/2024,17:50:28,SOC Outlet-02,100,3139.5,3139.5,3.1395e+06
311,22/10/2024,11:50:29,SOC Outlet-02,100,3133,3133,3.133e+06
312,22/10/2024,05:50:29,SOC Outlet-02,100,3129.3,3129.3,3.1293e+06
